61256;Tate A. Sharp;68;Borland;Tech Support;8634.000000
61257;Alfonso B. Lopez;51;Cakewalk;Public Relations;4295.000000
61258;Sonia H. Slater;64;Macromedia;Customer Service;7111.000000
61260;Yasir E. Cohen;48;Microsoft;Finances;9690.000000
61262;Noah Z. Everett;63;Macromedia;Legal Department;9880.000000
61264;Martha D. Hall;37;Adobe;Advertising;8467.000000
61274;Dante L. English;51;Adobe;Finances;2196.000000
61276;Vivien D. Chavez;53;Sibelius;Human Resources;2198.000000
61277;Harper X. Parsons;27;Sibelius;Research and Development;8547.000000
61282;Jasmine N. Glenn;54;Lavasoft;Tech Support;2879.000000
61304;Regan R. Greene;34;Adobe;Human Resources;6698.000000
61307;Quinn M. Pugh;49;Apple Systems;Finances;2864.000000
61313;Adara N. Hewitt;28;Microsoft;Asset Management;7651.000000
61318;Ivan Q. Glenn;45;Macromedia;Asset Management;9576.000000
61319;Hayden X. Adams;49;Macromedia;Quality Assurance;7903.000000
61326;Taylor P. Weber;39;Google;Asset Management;2601.000000
61331;Eve Z. Hartman;37;Altavista;Customer Service;9998.000000
61334;Macaulay L. Peck;47;Altavista;Advertising;4520.000000
61335;Nerea N. Stafford;50;Google;Sales and Marketing;8973.000000
61337;Castor N. Carson;22;Cakewalk;Customer Relations;2718.000000
61348;Britanni H. Cunningham;23;Yahoo;Public Relations;3513.000000
61363;Herrod B. Mcclain;32;Macromedia;Human Resources;2494.000000
61365;Maryam W. Hicks;28;Lavasoft;Asset Management;7834.000000
61371;Imani G. Calderon;21;Adobe;Accounting;7314.000000
61375;Fritz Q. Becker;53;Apple Systems;Media Relations;5736.000000
61386;Marvin D. Ayers;50;Borland;Customer Service;5228.000000
61390;Jacob R. Sutton;21;Lavasoft;Sales and Marketing;3794.000000
61404;Lillith D. Maddox;26;Chami;Customer Service;2360.000000
61406;Kitra N. Anthony;47;Microsoft;Customer Relations;2791.000000
61423;Shaeleigh F. Gamble;67;Apple Systems;Legal Department;1674.000000
61435;Lucius K. Guthrie;68;Macromedia;Legal Department;4692.000000
61437;Patrick E. Gonzalez;69;Finale;Human Resources;3035.000000
61438;Uriah G. Padilla;33;Chami;Human Resources;3337.000000
61444;Ralph W. Duran;30;Apple Systems;Legal Department;6964.000000
61450;Kenyon E. Schneider;19;Cakewalk;Research and Development;7366.000000
61458;Yuli N. York;21;Sibelius;Accounting;3839.000000
61462;Orlando N. Higgins;54;Adobe;Customer Service;9733.000000
61467;Clinton W. Cook;66;Apple Systems;Payroll;3938.000000
61479;Shelley M. Velasquez;63;Yahoo;Finances;6158.000000
61480;Caldwell E. Vinson;53;Lavasoft;Finances;5917.000000
61482;Daryl G. Gibson;34;Lycos;Advertising;6607.000000
61502;Lenore C. Fitzgerald;56;Lavasoft;Finances;1095.000000
61504;Jennifer F. Hewitt;55;Borland;Quality Assurance;3347.000000
61516;Astra X. Wooten;34;Google;Customer Service;9122.000000
61523;William B. Duran;69;Yahoo;Research and Development;3241.000000
61527;Nadine U. Velasquez;65;Chami;Finances;3011.000000
61535;Merrill H. Santos;31;Microsoft;Legal Department;4556.000000
61542;Victoria Z. Espinoza;35;Cakewalk;Finances;3100.000000
61549;Yoshi G. Carter;51;Yahoo;Accounting;8199.000000
61550;Nicole R. Montoya;53;Microsoft;Finances;3563.000000
61551;Jemima T. Espinoza;45;Lycos;Public Relations;9822.000000
61558;Kyra L. Baird;65;Macromedia;Public Relations;2452.000000
61559;Zeus B. Malone;21;Yahoo;Advertising;4725.000000
61585;Lydia V. Collins;42;Microsoft;Tech Support;7539.000000
61587;Abigail N. Mosley;41;Borland;Advertising;7238.000000
61591;Ignacia F. Morris;35;Sibelius;Customer Relations;9970.000000
61594;Yvonne L. Guthrie;36;Chami;Customer Service;8575.000000
61611;Deanna U. Glover;68;Lycos;Sales and Marketing;2191.000000
61623;Carly G. Rowland;57;Lavasoft;Advertising;3646.000000
61624;Marah V. Benjamin;39;Altavista;Finances;8565.000000
61632;Carolyn R. Bradshaw;47;Lycos;Tech Support;4948.000000
61635;Amelia D. Mcclure;44;Lavasoft;Asset Management;2407.000000
61642;Nigel T. Hendrix;68;Sibelius;Payroll;9251.000000
61645;Lael H. Hayden;51;Finale;Public Relations;8590.000000
61657;Mercedes B. Yates;23;Google;Accounting;1497.000000
61660;Rahim B. Mccray;50;Microsoft;Research and Development;6292.000000
61668;Farrah A. Berry;39;Sibelius;Human Resources;2670.000000
61669;Kyle X. Curry;52;Cakewalk;Research and Development;1133.000000
61670;Valentine K. Bond;65;Sibelius;Customer Service;9769.000000
61680;Deacon J. Berg;63;Borland;Public Relations;8883.000000
61686;Nerea Y. Blanchard;44;Sibelius;Legal Department;3317.000000
61692;Clayton A. Weaver;18;Yahoo;Payroll;9054.000000
61694;Carly H. Robles;70;Google;Public Relations;8149.000000
61696;Henry E. Anthony;36;Altavista;Accounting;5088.000000
61701;Logan V. Hurst;23;Chami;Quality Assurance;4248.000000
61707;Sage G. Ayers;50;Lycos;Customer Relations;8594.000000
61709;Bevis J. Adams;60;Lavasoft;Advertising;2302.000000
61719;Simon Z. Lucas;41;Adobe;Advertising;3211.000000
61730;Lewis A. Conrad;35;Altavista;Quality Assurance;8841.000000
61733;Hasad F. Clarke;45;Microsoft;Advertising;1040.000000
61737;Gretchen J. Howe;31;Sibelius;Asset Management;2474.000000
61744;Len H. Moody;60;Lavasoft;Advertising;8594.000000
61767;Raven Y. Hood;61;Google;Payroll;3247.000000
61769;Macy S. Herring;35;Yahoo;Research and Development;4044.000000
61771;Lev T. Clay;21;Google;Payroll;1805.000000
61787;Burton Q. Baird;52;Microsoft;Advertising;8404.000000
61796;Josiah I. Graham;27;Macromedia;Tech Support;2446.000000
61804;Odysseus S. Blackwell;63;Chami;Asset Management;1534.000000
61815;Dennis K. Whitley;41;Cakewalk;Media Relations;9516.000000
61818;Rosalyn F. Gibbs;64;Altavista;Legal Department;2237.000000
61844;Noble J. Hayden;48;Lavasoft;Accounting;3228.000000
61847;Courtney C. Reilly;49;Finale;Public Relations;5323.000000
61850;Clio C. Spence;22;Apple Systems;Finances;7743.000000
61869;Cairo P. Mays;48;Altavista;Public Relations;9998.000000
61874;Maryam A. Robles;64;Yahoo;Human Resources;8225.000000
61878;Claire U. Coleman;37;Macromedia;Advertising;2497.000000
61881;Hope U. Reyes;27;Altavista;Accounting;2742.000000
61894;Karleigh U. Irwin;43;Lavasoft;Payroll;1427.000000
61900;Josephine U. Reese;58;Microsoft;Customer Relations;7997.000000
61906;Zachery K. Miles;39;Sibelius;Asset Management;3402.000000
61915;Hasad K. Kinney;31;Borland;Research and Development;4802.000000
61920;Cole I. Lopez;21;Lavasoft;Asset Management;6304.000000
61924;Holly C. Cobb;45;Cakewalk;Asset Management;1617.000000
61926;Unity L. Warner;41;Apple Systems;Customer Service;6432.000000
61942;Darrel C. Mueller;67;Finale;Finances;2124.000000
61944;Xantha W. Bolton;65;Google;Tech Support;8919.000000
61955;Judah F. Dominguez;22;Altavista;Human Resources;1242.000000
61960;Rebecca H. Parks;57;Sibelius;Human Resources;4941.000000
61966;Wayne D. Kirk;43;Macromedia;Quality Assurance;4541.000000
61972;Ryder W. Rosario;40;Sibelius;Public Relations;6303.000000
61981;Caleb T. Whitaker;60;Chami;Advertising;8036.000000
61984;Raven K. Bush;28;Microsoft;Research and Development;3979.000000
61992;Akeem D. Hewitt;41;Borland;Sales and Marketing;4685.000000
61997;Malachi U. Christian;51;Altavista;Asset Management;9736.000000
62006;Ava U. Boyer;36;Finale;Human Resources;3378.000000
62016;Simone Y. Rice;25;Macromedia;Quality Assurance;9967.000000
62018;Beau S. Delgado;51;Yahoo;Accounting;5884.000000
62030;Galena V. Hyde;48;Sibelius;Human Resources;3284.000000
62035;Sonia U. Fox;69;Adobe;Asset Management;3180.000000
62041;Odette E. Patterson;42;Borland;Legal Department;5292.000000
62048;Rosalyn E. Huffman;46;Cakewalk;Public Relations;3151.000000
62054;Calista O. Webster;19;Finale;Legal Department;9483.000000
62062;Frances I. Walton;62;Sibelius;Payroll;7716.000000
62064;Rhoda R. Burks;36;Chami;Research and Development;6310.000000
62082;Savannah Z. Sanders;54;Microsoft;Customer Relations;1271.000000
62106;Denise P. Heath;53;Sibelius;Media Relations;3753.000000
62121;Anjolie N. Jacobs;45;Borland;Accounting;1781.000000
62128;Shay K. Pace;45;Chami;Tech Support;3568.000000
62140;Sigourney N. Stanley;55;Macromedia;Asset Management;3642.000000
62154;Karleigh Z. Gardner;47;Chami;Customer Relations;7629.000000
62157;Sacha J. Humphrey;48;Adobe;Research and Development;3208.000000
62170;Solomon P. Cole;23;Microsoft;Sales and Marketing;1696.000000
62173;Joel A. Bishop;53;Apple Systems;Sales and Marketing;3086.000000
62178;Abra R. Miles;56;Adobe;Accounting;5177.000000
62197;Kalia R. Solis;44;Macromedia;Payroll;2319.000000
62199;Driscoll W. Rocha;54;Lycos;Advertising;7910.000000
62217;Sonya W. Pace;53;Google;Human Resources;5085.000000
62218;Jolene H. Graves;24;Finale;Quality Assurance;6091.000000
62246;Lewis P. Davidson;38;Sibelius;Research and Development;5053.000000
62258;Nichole C. Barnett;34;Chami;Asset Management;1500.000000
62260;Igor L. Peterson;53;Yahoo;Advertising;7756.000000
62264;Dean G. Baldwin;64;Altavista;Legal Department;9748.000000
62267;Ferdinand I. Winters;23;Apple Systems;Customer Relations;8473.000000
62268;Catherine O. Townsend;52;Borland;Human Resources;5648.000000
62271;Dominique F. Rush;30;Adobe;Accounting;7884.000000
62272;Thane H. Key;23;Adobe;Payroll;1851.000000
62274;Axel W. Ward;58;Borland;Customer Service;5821.000000
62279;Phillip L. Shaffer;43;Borland;Sales and Marketing;9384.000000
62282;Zachery F. Montoya;29;Adobe;Finances;6449.000000
62286;Isaac L. Weeks;43;Macromedia;Customer Relations;9659.000000
62287;Michelle U. Mcclain;34;Google;Customer Service;1984.000000
62298;Kevyn O. Phelps;30;Yahoo;Human Resources;5079.000000
62300;Herrod O. Hahn;42;Finale;Asset Management;9395.000000
62301;Raya C. Dorsey;64;Lycos;Accounting;5118.000000
62313;Madeson W. Leach;62;Google;Advertising;6700.000000
62321;Paula T. Holmes;21;Finale;Finances;6549.000000
62324;Kyra C. Valenzuela;43;Cakewalk;Customer Service;4889.000000
62343;Yolanda W. Solis;19;Finale;Accounting;2850.000000
62348;Marny F. Sharp;43;Apple Systems;Quality Assurance;4055.000000
62353;Yoshi U. Phelps;37;Chami;Advertising;6786.000000
62355;Damian M. Oconnor;43;Yahoo;Quality Assurance;9888.000000
62358;Hasad G. Salas;28;Google;Advertising;5366.000000
62359;Geoffrey L. Obrien;20;Google;Sales and Marketing;4472.000000
62372;Dustin K. Miles;50;Chami;Research and Development;1347.000000
62378;Jared L. Brooks;70;Google;Legal Department;4875.000000
62398;Cruz F. Dudley;20;Cakewalk;Public Relations;3712.000000
62408;Azalia M. Gillespie;31;Altavista;Advertising;7998.000000
62417;Pearl G. Hayden;54;Yahoo;Advertising;6975.000000
62424;Porter R. Blanchard;21;Borland;Sales and Marketing;1618.000000
62434;Delilah M. Foster;66;Yahoo;Research and Development;4817.000000
62449;Paul S. Gardner;52;Finale;Customer Relations;6117.000000
62465;Alexis H. Frederick;19;Lycos;Quality Assurance;3339.000000
62468;Molly V. Torres;70;Borland;Customer Service;8328.000000
62476;Yuli J. Short;24;Borland;Research and Development;7249.000000
62480;Nicholas B. Mccarthy;34;Adobe;Accounting;8817.000000
62503;Kyla D. Burnett;56;Microsoft;Sales and Marketing;5335.000000
62506;Burke X. Morris;68;Microsoft;Sales and Marketing;7037.000000
62510;Imani O. Estrada;69;Sibelius;Public Relations;4382.000000
62520;Shea A. Kane;39;Adobe;Public Relations;5568.000000
62526;Naomi H. Woodard;33;Yahoo;Advertising;4712.000000
62527;Walker X. Higgins;67;Finale;Customer Service;3798.000000
62544;Philip F. Nielsen;41;Chami;Sales and Marketing;4261.000000
62545;Thane P. Hahn;31;Cakewalk;Customer Service;2243.000000
62547;Tamekah T. Herring;18;Cakewalk;Legal Department;7811.000000
62548;Nichole Q. Walsh;70;Lycos;Quality Assurance;8508.000000
62550;Bruce W. Bauer;26;Google;Quality Assurance;2867.000000
62557;Jeanette M. Wong;62;Apple Systems;Legal Department;7355.000000
62567;Hiram M. Valencia;56;Lycos;Finances;9652.000000
62575;Castor T. Bush;36;Yahoo;Quality Assurance;3289.000000
62579;Hashim W. Leach;33;Chami;Accounting;5680.000000
62596;Talon I. Martin;69;Lycos;Advertising;6802.000000
62598;Serena P. Wade;38;Lycos;Sales and Marketing;2365.000000
62599;Camden S. Phillips;43;Lycos;Sales and Marketing;3534.000000
62604;Timothy W. Giles;29;Yahoo;Media Relations;5326.000000
62606;Harlan R. Estrada;21;Adobe;Customer Service;4796.000000
62608;Maxwell N. Mcleod;24;Cakewalk;Payroll;4045.000000
62617;Louis R. Mercado;41;Borland;Media Relations;6793.000000
62619;Ulla O. Weber;50;Sibelius;Accounting;6888.000000
62621;Maxine R. Conner;70;Altavista;Asset Management;5268.000000
62628;Cairo H. Fernandez;21;Google;Tech Support;5925.000000
62629;Roth B. Solomon;19;Sibelius;Asset Management;6668.000000
62630;Indira I. Cabrera;29;Altavista;Payroll;9212.000000
62632;Deborah D. Barnett;63;Google;Legal Department;2338.000000
62635;Alfreda U. Parks;40;Sibelius;Human Resources;3307.000000
62636;Irma C. Doyle;36;Yahoo;Media Relations;9215.000000
62645;Zeph V. Conway;44;Lavasoft;Customer Relations;8138.000000
62647;Amelia L. Cortez;47;Macromedia;Legal Department;3036.000000
62650;Noelani N. Wright;24;Chami;Asset Management;1194.000000
62653;Moses M. Macdonald;60;Macromedia;Media Relations;6869.000000
62661;Shelley F. Rose;28;Borland;Sales and Marketing;5628.000000
62669;Jeanette H. Dawson;57;Yahoo;Legal Department;9125.000000
62672;Maggie M. Klein;24;Google;Media Relations;6610.000000
62674;Channing L. Powell;50;Cakewalk;Payroll;9865.000000
62704;Sharon M. Martinez;38;Altavista;Customer Relations;6840.000000
62706;Moses N. Heath;37;Macromedia;Customer Relations;7485.000000
62707;Nash U. King;51;Cakewalk;Finances;9559.000000
62710;Pascale V. Baldwin;61;Chami;Tech Support;5165.000000
62732;Madonna Z. Mccarthy;18;Altavista;Finances;6388.000000
62736;Anjolie J. Webster;35;Apple Systems;Sales and Marketing;9975.000000
62740;Brendan Q. Mathews;20;Google;Payroll;1207.000000
62743;Tiger R. Lindsay;55;Sibelius;Customer Service;6946.000000
62744;Logan K. Jefferson;18;Sibelius;Sales and Marketing;2165.000000
62748;Haviva T. Anthony;41;Lycos;Customer Relations;3181.000000
62753;Shaeleigh M. Hopper;24;Macromedia;Legal Department;9456.000000
62757;Zelda U. Knight;68;Google;Tech Support;9657.000000
62767;Naomi B. Mcmahon;55;Chami;Legal Department;6687.000000
62770;Phyllis V. Middleton;22;Yahoo;Research and Development;6940.000000
62776;Megan L. Lloyd;27;Cakewalk;Public Relations;5788.000000
62789;Carson G. Whitehead;19;Google;Quality Assurance;8042.000000
62796;Arthur F. Berger;24;Microsoft;Asset Management;1625.000000
62797;Armand K. Prince;67;Chami;Legal Department;4706.000000
62810;Leslie D. Trujillo;19;Macromedia;Legal Department;4585.000000
62815;Tanner Q. Walton;70;Adobe;Customer Service;7654.000000
62818;Kadeem F. Stark;63;Finale;Media Relations;1829.000000
62823;Carlos Y. Robbins;21;Finale;Customer Relations;8128.000000
62830;Ella P. Merritt;64;Finale;Legal Department;9527.000000
62837;Flavia M. Cortez;20;Microsoft;Sales and Marketing;2811.000000
62838;Clare B. Key;29;Google;Accounting;4415.000000
62845;Keegan S. Head;36;Apple Systems;Customer Relations;8522.000000
62851;Gregory I. Riggs;53;Yahoo;Quality Assurance;5037.000000
62862;Cameran X. Navarro;39;Adobe;Legal Department;6239.000000
62867;Keelie M. Calderon;40;Chami;Legal Department;7655.000000
62878;Barclay N. Frye;24;Sibelius;Tech Support;7417.000000
62883;Robin A. Simmons;27;Lavasoft;Media Relations;6942.000000
62884;Deacon Q. Obrien;58;Cakewalk;Legal Department;6168.000000
62885;Michelle M. Coleman;60;Sibelius;Tech Support;8843.000000
62888;Murphy U. Welch;69;Microsoft;Customer Relations;7117.000000
62890;Camille D. Oneal;70;Cakewalk;Quality Assurance;7961.000000
62907;Cullen S. Owen;43;Lavasoft;Accounting;1717.000000
62913;Tanner Y. Kline;41;Yahoo;Legal Department;5290.000000
62926;Troy K. Cook;40;Sibelius;Tech Support;8830.000000
62927;Joseph R. Duffy;22;Borland;Public Relations;6412.000000
62930;Sybil D. Sherman;59;Finale;Customer Service;4976.000000
62931;Ira H. Beard;51;Apple Systems;Customer Service;1716.000000
62936;Mona S. Joyce;19;Google;Media Relations;3640.000000
62937;Octavia B. Gates;63;Finale;Finances;7774.000000
62941;Lawrence C. Vance;26;Chami;Tech Support;8316.000000
62948;Mollie W. Robles;36;Google;Payroll;3080.000000
62954;Luke L. Blevins;38;Chami;Quality Assurance;3652.000000
62976;Maya G. Oneil;68;Chami;Sales and Marketing;3509.000000
62978;Wynter P. Serrano;62;Cakewalk;Finances;2304.000000
62988;Meredith G. Maddox;57;Apple Systems;Research and Development;7785.000000
63000;Amir U. Mckenzie;39;Cakewalk;Quality Assurance;3946.000000
63015;Kessie H. Dawson;34;Adobe;Public Relations;8934.000000
63016;Jena L. White;27;Macromedia;Sales and Marketing;4901.000000
63022;Germane A. Chapman;41;Macromedia;Research and Development;7438.000000
63023;Evelyn Q. Stuart;23;Google;Finances;3455.000000
63026;Sylvia Z. Harmon;67;Apple Systems;Payroll;4016.000000
63028;Teegan V. Vega;57;Microsoft;Public Relations;9506.000000
63030;Drake B. Battle;63;Borland;Quality Assurance;8951.000000
63040;Channing T. Gordon;31;Altavista;Customer Service;1014.000000
63045;Rae T. Boyle;52;Apple Systems;Legal Department;3462.000000
63051;Autumn X. Ross;66;Altavista;Media Relations;3260.000000
63056;Isaac E. Snider;59;Adobe;Quality Assurance;7600.000000
63058;Kirby A. Elliott;70;Cakewalk;Finances;2767.000000
63062;Rylee T. Paul;33;Borland;Public Relations;7980.000000
63068;Rahim A. Randolph;36;Microsoft;Asset Management;3367.000000
63069;Maggie I. Mcleod;58;Google;Finances;5372.000000
63077;Bertha T. Santana;21;Lavasoft;Sales and Marketing;1176.000000
63078;Kiara F. Melton;57;Yahoo;Research and Development;5859.000000
63088;Marny Y. Jenkins;68;Lavasoft;Advertising;3500.000000
63092;Iris P. Glass;45;Yahoo;Human Resources;5927.000000
63103;Chanda C. Mccarty;27;Microsoft;Tech Support;5435.000000
63105;Melyssa X. Parrish;46;Cakewalk;Sales and Marketing;5257.000000
63111;Shelly L. Osborne;46;Borland;Legal Department;7952.000000
63112;Oren B. Good;38;Finale;Research and Development;5876.000000
63119;Craig M. Glover;50;Lycos;Customer Service;5874.000000
63143;Armando P. Watts;41;Chami;Public Relations;9648.000000
63144;Ralph M. Norton;47;Altavista;Customer Relations;9760.000000
63145;Wylie O. Talley;54;Borland;Accounting;2741.000000
63146;Cade F. Silva;26;Macromedia;Research and Development;8905.000000
63148;Lane V. Woodward;56;Lycos;Quality Assurance;7418.000000
63166;Liberty N. Velasquez;30;Sibelius;Legal Department;4544.000000
63179;Sopoline K. Porter;56;Yahoo;Quality Assurance;4160.000000
63187;Fredericka Z. Conley;58;Adobe;Media Relations;5963.000000
63211;Selma X. Roy;34;Yahoo;Quality Assurance;7638.000000
63212;Cailin H. Crane;70;Macromedia;Human Resources;6732.000000
63218;Vladimir E. Tran;32;Adobe;Tech Support;8771.000000
63224;Laurel Q. Morgan;38;Google;Public Relations;2588.000000
63232;Bevis T. Howell;46;Altavista;Payroll;8699.000000
63242;Rae B. Gomez;55;Borland;Legal Department;3173.000000
63250;Warren S. Stuart;40;Sibelius;Media Relations;4417.000000
63251;Buffy S. Lopez;42;Macromedia;Media Relations;6915.000000
63254;Glenna G. Mccarty;46;Chami;Media Relations;6600.000000
63256;Ishmael J. Curtis;59;Altavista;Research and Development;9616.000000
63260;Dean K. Lucas;44;Yahoo;Sales and Marketing;2427.000000
63267;Orla Y. Stark;43;Borland;Sales and Marketing;6650.000000
63276;Amelia F. Turner;41;Finale;Public Relations;6672.000000
63280;Amir I. Dillon;33;Macromedia;Payroll;7694.000000
63283;Jasper G. Castro;22;Cakewalk;Customer Relations;7226.000000
63286;Maile S. Horton;35;Yahoo;Asset Management;4941.000000
63300;Michelle J. Hatfield;44;Lavasoft;Tech Support;6288.000000
63302;Jamal P. Sanders;47;Adobe;Tech Support;7358.000000
63313;Sebastian X. Paul;52;Lavasoft;Accounting;2424.000000
63315;Nina P. Lyons;44;Google;Tech Support;8674.000000
63323;Rhoda D. Kelly;52;Apple Systems;Customer Service;8230.000000
63325;Abdul R. Hensley;62;Cakewalk;Tech Support;2139.000000
63326;Pearl G. Pittman;45;Chami;Legal Department;6231.000000
63329;Adrian B. Reyes;24;Google;Media Relations;2864.000000
63331;Bryar X. Odom;56;Microsoft;Tech Support;2532.000000
63333;Dai E. Rodriquez;66;Chami;Sales and Marketing;9817.000000
63337;Elvis V. Mcfarland;38;Chami;Finances;2987.000000
63344;Natalie S. Griffin;65;Lycos;Quality Assurance;5317.000000
63352;Jena Z. Rice;33;Google;Advertising;8191.000000
63375;Garth U. Higgins;65;Microsoft;Human Resources;9099.000000
63376;Aimee F. Osborne;60;Borland;Asset Management;1384.000000
63379;Brandon V. Grimes;29;Lavasoft;Quality Assurance;3293.000000
63387;Ryder Q. West;55;Sibelius;Advertising;7240.000000
63406;Sharon G. Finley;60;Cakewalk;Customer Service;2638.000000
63410;MacKenzie K. Salas;20;Chami;Customer Relations;8983.000000
63418;Chava R. Reynolds;42;Adobe;Customer Service;8126.000000
63428;Willow F. Merritt;40;Sibelius;Advertising;5653.000000
63433;Maya W. Cook;37;Yahoo;Advertising;8129.000000
63439;Velma K. Cummings;40;Lavasoft;Asset Management;2055.000000
63442;Linus C. Solis;29;Adobe;Asset Management;4936.000000
63449;Tallulah P. May;54;Sibelius;Customer Relations;3516.000000
63452;Martha O. Bird;19;Cakewalk;Tech Support;7717.000000
63457;Dante H. Knowles;20;Lavasoft;Tech Support;1707.000000
63463;Barbara V. Stephens;42;Cakewalk;Tech Support;3696.000000
63468;Eliana O. Harding;60;Altavista;Accounting;8686.000000
63486;Ima Q. Hess;54;Chami;Human Resources;7164.000000
63489;Echo Y. Kim;54;Chami;Research and Development;4701.000000
63501;Marcia P. Bowman;65;Apple Systems;Quality Assurance;8415.000000
63505;Warren I. Cabrera;43;Apple Systems;Finances;7217.000000
63509;Tatum J. Ewing;34;Cakewalk;Media Relations;9502.000000
63510;Zephr Y. Lamb;25;Lycos;Advertising;8841.000000
63515;Ronan G. Peters;45;Microsoft;Quality Assurance;1784.000000
63517;Brody W. Dixon;50;Adobe;Advertising;7444.000000
63519;Marah U. Figueroa;30;Macromedia;Advertising;9382.000000
63529;Lewis J. Rivera;64;Altavista;Sales and Marketing;7314.000000
63535;Gareth X. Mullen;61;Yahoo;Customer Relations;2391.000000
63547;Courtney M. Mack;66;Adobe;Legal Department;4724.000000
63557;Wyoming V. Hurley;49;Altavista;Payroll;5983.000000
63562;Wylie B. Faulkner;69;Altavista;Human Resources;2603.000000
63564;Steven G. Larsen;63;Finale;Customer Relations;6871.000000
63588;Shannon W. Mathews;54;Cakewalk;Customer Relations;3629.000000
63602;Jason R. Atkins;42;Altavista;Quality Assurance;5171.000000
63608;Marcia Q. Nielsen;37;Yahoo;Customer Service;2226.000000
63614;Olga E. Parsons;62;Apple Systems;Legal Department;7316.000000
63627;Damon P. Massey;58;Lavasoft;Accounting;1722.000000
63632;Ashely N. Leach;37;Yahoo;Public Relations;2471.000000
63644;Veda B. Herring;19;Apple Systems;Human Resources;1089.000000
63648;Medge Y. Mcbride;38;Lycos;Customer Service;7301.000000
63659;Dane O. Heath;62;Sibelius;Quality Assurance;8509.000000
63664;Chester L. Galloway;41;Apple Systems;Customer Relations;6196.000000
63674;Lynn C. Scott;19;Altavista;Quality Assurance;7533.000000
63678;Constance L. Atkinson;40;Adobe;Media Relations;6351.000000
63685;Brock W. Strickland;31;Apple Systems;Customer Relations;3058.000000
63688;Lewis P. Oneal;20;Macromedia;Legal Department;4281.000000
63702;Gregory H. Hicks;51;Lycos;Human Resources;1007.000000
63712;Griffith V. Hudson;65;Apple Systems;Advertising;4895.000000
63718;Fay B. Mack;62;Yahoo;Payroll;7818.000000
63721;Stephanie D. Cote;43;Altavista;Customer Relations;1397.000000
63727;Austin Z. Ayala;62;Altavista;Research and Development;5776.000000
63733;Martin G. Roach;44;Finale;Quality Assurance;7155.000000
63741;Lillith X. Mullins;70;Google;Legal Department;4202.000000
63745;Jordan W. Macias;62;Macromedia;Research and Development;7631.000000
63749;Lillith C. Palmer;70;Adobe;Quality Assurance;2540.000000
63754;Leslie R. Foreman;42;Lavasoft;Public Relations;3919.000000
63767;Hu G. Cochran;46;Microsoft;Research and Development;1099.000000
63799;Yoshio Y. Marshall;52;Google;Legal Department;7180.000000
63803;Ocean U. Cantrell;56;Altavista;Media Relations;3663.000000
63817;Shay Y. Meyer;25;Chami;Research and Development;5182.000000
63820;Holmes D. Shannon;65;Microsoft;Human Resources;9376.000000
63833;Keefe M. Pacheco;20;Borland;Customer Relations;5198.000000
63853;Carolyn J. Mcclain;21;Sibelius;Tech Support;7595.000000
63865;Calista A. Horton;27;Finale;Customer Service;5035.000000
63866;Richard Y. Levine;48;Lycos;Payroll;7836.000000
63882;Uta A. Luna;31;Microsoft;Sales and Marketing;3932.000000
63884;Derek C. Daugherty;70;Borland;Public Relations;6937.000000
63892;Athena R. Mcpherson;42;Cakewalk;Accounting;6353.000000
63893;Quinn U. Adams;18;Adobe;Customer Relations;5320.000000
63896;Samantha B. Hyde;22;Altavista;Finances;1741.000000
63902;Brynn X. Hickman;32;Chami;Customer Service;4303.000000
63903;Walker I. Bailey;31;Microsoft;Payroll;8023.000000
63909;Allistair M. Cabrera;48;Google;Sales and Marketing;2965.000000
63929;Fatima Z. Sherman;35;Adobe;Finances;2885.000000
63946;Mary B. Bass;31;Altavista;Customer Relations;4057.000000
63948;Elijah S. Chambers;61;Macromedia;Legal Department;6015.000000
63974;Kaseem P. Byrd;28;Chami;Payroll;8622.000000
63979;Hector O. Ortega;45;Altavista;Tech Support;4773.000000
63991;Gage N. Adams;60;Microsoft;Payroll;4304.000000
63995;September L. Koch;21;Finale;Customer Service;8503.000000
64014;Anne E. Harvey;64;Yahoo;Advertising;3300.000000
64015;Alden K. Barry;25;Borland;Legal Department;3015.000000
64020;Evan C. Newman;29;Sibelius;Research and Development;3235.000000
64026;Nehru O. Price;31;Lavasoft;Human Resources;3282.000000
64028;Portia K. Dotson;42;Microsoft;Customer Service;9276.000000
64029;Francis G. Joyce;52;Apple Systems;Research and Development;9914.000000
64036;Emily Z. Morin;67;Chami;Tech Support;8167.000000
64037;Tara M. Cross;27;Borland;Accounting;6997.000000
64039;Morgan L. Sutton;58;Yahoo;Asset Management;9992.000000
64043;Branden H. Roberson;25;Borland;Customer Service;5594.000000
64058;Amity R. Burnett;51;Adobe;Media Relations;8947.000000
64066;Laura D. Haynes;62;Cakewalk;Sales and Marketing;3140.000000
64072;Chaney C. Nielsen;57;Yahoo;Tech Support;1927.000000
64077;Jerry H. Olson;58;Macromedia;Accounting;6256.000000
64078;Whilemina H. Bailey;45;Finale;Tech Support;8945.000000
64081;Anastasia Y. Cole;26;Finale;Public Relations;8279.000000
64083;Lance I. Gay;32;Google;Accounting;8656.000000
64084;Devin Y. Conway;68;Microsoft;Asset Management;9526.000000
64093;Bruno F. Molina;36;Macromedia;Legal Department;5968.000000
64102;Jenette O. Colon;31;Yahoo;Asset Management;7804.000000
